area,seniority,title,company,source,location,workplace_type,published_date,url,skills,area_score,area_matches,search_term,external_id,description,regiao,polo
Backend,Júnior,Programador Júnior - Produto RH,Benner,gupy,"Blumenau, Santa Catarina",Presencial,2026-07-30,https://vemserbenner.gupy.io/job/eyJqb2JJZCI6MTE1MTM4NTcsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,".NET, Angular, C#, Delphi, Git, JavaScript, Metodologias Ágeis, Prisma, React, SQL, SQL Server, Vue.js",7.0,"desenvolvimento de apis, banco de dados, net, c#",programador junior,11513857,"Temos a missão de facilitar o dia a dia das pessoas através dos nossos softwares para diferentes segmentos do mercado. Para isso acontecer, contamos com um time incrível, composto por pessoas apaixonadas e engajadas em um único propósito: oferecer ferramentas inovadoras. Nosso convite é pensar juntos para melhorar o que existe, e ir além! Esse pode ser seu novo desafio para aprender, crescer, transformar e inovar, com a oportunidade de desenvolver sua carreira em uma das principais empresas de s",Sul,Florianópolis
Data,Júnior,ANALISTA DE DADOS I (JÚNIOR),Aramis,gupy,"São Paulo, São Paulo",Presencial,2026-07-21,https://aramis.gupy.io/job/eyJqb2JJZCI6MTE3MzM3MjYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Excel, Inteligência Artificial, Machine Learning, Python, SQL",15.0,"analista de dados(t), machine learning, dados, sql",analista de dados junior,11733726,"Buscamos um(a) Analista de Dados I para integrar nossa equipe de Planejamento Estratégico na Matriz. Esta é uma posição estratégica para quem deseja atuar com inovação, inteligência artificial e otimização de processos, contribuindo diretamente para decisões de negócio baseadas em dados.\ Você terá a oportunidade de trabalhar em projetos de alto impacto, desenvolvendo soluções com IA, mapeando processos para gerar economia e eficiência, e prototipando iniciativas no nosso LAB de Inovação.Respons",Sudeste,São Paulo
Data,Júnior,ANALISTA DE DADOS JUNIOR | PREVENÇÃO E PERDAS,Riachuelo,gupy,"São Paulo, São Paulo",Híbrido,2026-07-30,https://riachuelo.gupy.io/job/eyJqb2JJZCI6MTE4Nzk5NDEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,21.0,"analista de dados(t), estatistica, databricks, power bi, dados, sql, bi",analista de dados junior,11879941,"Quando você pensa na Riachuelo, você pensa em nossas lojas, correto? Mas já parou para pensar o que acontece até nossas lojas receberem as coleções que conquistam o Brasil ano após ano?Hoje somos mais de 30 mil criadores de possibilidades espalhados por todo o território nacional, atuando em diversas áreas construindo a Moda que inspira o Brasil.Além das mais de 430 lojas das marcas Riachuelo, Casa Riachuelo e Carter´s, contamos com times de Corporativo, Fábrica, Centro de distribuições, Contact",Sudeste,São Paulo
Data,Júnior,Analista de Controle de Estoque Júnior (Desenvolvimento de Dados),Bunge Alimentos,vagas,Dourados / MS A empresa aceita candidaturas de Dourados e cidades próximas,Presencial,2026-07-08,https://www.vagas.com.br/vagas/v2824693/analista-de-controle-de-estoque-junior-desenvolvimento-de-dados,"Excel, Power BI",4.0,"power bi, dados(t)",programador junior,2824693,"Descrição: Principais Responsabilidades:Desenvolver e acompanhar indicadores de estoque, garantindo a confiabilidade e integridade das informações.Realizar controle, conciliação e análise de movimentações de estoque, identificando desvios e propondo ações corretivas.Construir, automatizar e manter dashboards, relatórios e ferramentas de gestão utilizando Power BI, Excel, Power Apps, Power Autom...",Centro-Oeste,Estado/MS
Data,Júnior,Analista de Dados - Júnior,Agrovelper,gupy,"Arujá, São Paulo",Presencial,2026-07-01,https://agrovelper.gupy.io/job/eyJqb2JJZCI6MTE1Njc0MjMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,24.0,"engenharia de dados, analista de dados(t), estatistica, power bi, dados, etl, bi",analista de dados junior,11567423,"Há mais de 3 décadas, o Grupo Velper tem mantido um compromisso com a ideia de soluções no mercado de plástico.A paixão da família fundadora permeia todas as empresas do grupo, impulsionando uma cultura empresarial que valoriza a excelência em todos os aspectos.Hoje já somos mais de 650 colaboradores apaixonados pelo agronegócio, onde os desafios são movidos para a inovação do mercado de plásticos no Brasil e exterior.Estamos em busca de um(a) Analista de Dados - JR. para integrar nossa equipe e",Sudeste,São Paulo
Data,Júnior,Analista de Dados Junior - Exclusiva São Paulo,Confitec,gupy,"São Paulo, São Paulo",Híbrido,2026-07-28,https://confitec.gupy.io/job/eyJqb2JJZCI6MTE3NjUzMzQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,15.0,"analista de dados(t), power bi, dados, sql",analista de dados junior,11765334,"Na Confitec, desenvolvemos soluções especializadas para o mercado segurador, apoiando seguradoras em seus processos regulatórios, contábeis e operacionais.Buscamos um(a) Analista de Sistemas Júnior para integrar nossa equipe do Gepro, sistema utilizado por diversas seguradoras brasileiras para atendimento às exigências da SUSEP.Você fará parte de uma equipe colaborativa e terá a oportunidade de evoluir sua experiência em tecnologia, banco de dados, integrações e regras de negócio do mercado de s",Sudeste,São Paulo
Data,Júnior,Analista de Dados Junior - Sales Ops,SM Educação,vagas,São Paulo / SP A empresa aceita apenas candidaturas de São Paulo,Presencial,2026-07-23,https://www.vagas.com.br/vagas/v2827175/analista-de-dados-junior-sales-ops,Inteligência Artificial,13.0,"analista de dados(t), dados",analista de sistemas junior,2827175,"Descrição: Buscamos uma pessoa apaixonada por dados , automação e IA para apoiar a evolução da operação de vendas.💡 Missão: Transformar processos manuais em automações, ferramentas e insights baseados em dados que aumentem a produtividade do time.• Monitorar indicadores de eficiência comercial, transformando dados em insights acionáveis.• Estruturar e aprim...",Sudeste,São Paulo
Data,Júnior,Analista de Dados Júnior,Minsait an Indra Company,gupy,"Barueri, São Paulo",Híbrido,2026-07-10,https://minsait.gupy.io/job/eyJqb2JJZCI6MTE1ODQ4NjMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,23.0,"engenharia de dados, modelagem de dados, analista de dados(t), dados, etl, sql",analista de dados junior,11584863,"Transforme o futuro com a MinsaitNa Minsait, acreditamos na tecnologia como força para transformar realidades e gerar impacto positivo. Desenvolvemos soluções que conectam inovação, eficiência e progresso em setores essenciais como administração pública, telecomunicações & mídia, energia & utilities, indústria & consumo, saúde e finanças.Aqui, você encontra um ambiente que valoriza a autonomia, a colaboração e o crescimento contínuo, com projetos desafiadores e oportunidades reais de desenvolvim",Sudeste,São Paulo
Data,Júnior,Analista de Dados Júnior (Bilíngue) - 114075,Confidencial,vagas,Parnamirim / RN A empresa aceita candidaturas de Parnamirim e cidades próximas,Presencial,2026-07-13,https://www.vagas.com.br/vagas/v2825198/analista-de-dados-junior-bilingue-114075,,13.0,"analista de dados(t), dados",analista de dados junior,2825198,"candidatura de profissionais de todos os perfil.Coleta e Estruturação: Coletar, limpar e transformar dados de diversas fontes (bancos de dados , APls, planilhas) garantindo à integridade e a qualidade da informação.Criação melhoria continua através da análise exploratória de dados.Data Storytelling: Traduzir métricas técnicas e dados Outros requisitos: - Su...",Nordeste,Estado/RN
Data,Júnior,Analista de Dados SRO Júnior,Tokio Marine Seguradora,gupy,"São Paulo, São Paulo",Híbrido,2026-07-31,https://tokiomarine.gupy.io/job/eyJqb2JJZCI6MTE4OTUxMTgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Inglês, Power BI",14.0,"analista de dados(t), power bi, dados",analista de dados junior,11895118,"Buscamos talentos alinhados ao nosso Jeito Tokio de Ser e que queiram se desafiar para construir uma carreira com um toque a mais de sucesso. Mais do que fazer parte de uma grande Companhia, você, integrará um time comprometido com a excelência e que atua com propósito, sempre buscando impacto positivo para os negócios e também para as pessoas.Responsabilidades e atribuiçõesIdentificar inconsistências e oportunidades de saneamento em grandes volumes de dados.Acompanhar os envios regulatórios rea",Sudeste,São Paulo
Data,Júnior,Analista de Negócios Junior (Dados) | Conecta Saúde,Meu +,gupy,"Belo Horizonte, Minas Gerais",Presencial,2026-06-09,https://meumais.gupy.io/job/eyJqb2JJZCI6MTE0NjM4NTMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,15.0,"business intelligence, power bi, tableau, dados(t), etl, sql, bi",analista de dados junior,11463853,"Conheça o Meu+: o futuro do cuidado e da qualidade de vida para o público 50+!Muito além do universo financeiro, todos nós precisamos de apoio em diferentes áreas da vida. O Meu+ nasceu exatamente para isso: é a solução que complementa o dia a dia, oferecendo assistências exclusivas que transformam a vida de quem já viveu experiências e ainda quer aproveitar o melhor da vida.Somos um ecossistema completo de serviços e benefícios, com condições especiais para o público 50+, construído a partir da",Sudeste,Belo Horizonte
Data,Júnior,Desenvolvedor(a) Júnior,Auxiliadora Predial,gupy,"Porto Alegre, Rio Grande do Sul",Híbrido,2026-05-08,https://auxiliadorapredial.gupy.io/job/eyJqb2JJZCI6MTEyNjAxNzgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,4.0,etl,desenvolvedor junior,11260178,"Quer transformar o mercado imobiliário e auxiliar as pessoas a morarem melhor? Então, é match! Essa oportunidade faz todo sentido pra você. Vem pra Auxi!💚💙Responsabilidades e atribuiçõesO Desenvolvedor é o responsável pelo desenvolvimento, proposições e soluções de tecnologia da informação para as áreas de negócio, visando garantir a melhor eficiência e performance dos sistemas, como também, prover um atendimento de qualidade aos seus usuários, para todo o Grupo Auxiliadora Predial.Você também s",Sul,Porto Alegre
Data,Júnior,Engenheiro de Dados e Plataformas Júnior,Ux Group,gupy,"Barueri, São Paulo",Presencial,2026-06-18,https://uxgroup.gupy.io/job/eyJqb2JJZCI6MTE1MDk4MjgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,UX/UI,27.0,"engenheiro de dados(t), estatistica, databricks, snowflake, bigquery, airflow, dados, etl, sql, dbt",engenheiro de dados junior,11509828,"Na UX Group, grandes jogadas viram grandes conquistas.Somos um grupo brasileiro de tecnologia e entretenimento digital responsável pelas marcas Reals, Bingo e BetGO.Desenvolvemos plataformas que unem tecnologia, segurança e entretenimento, sempre com foco em gerar experiências relevantes para nossos clientes e oportunidades reais de crescimento para nosso time. Um ambiente onde pessoas talentosas encontram espaço para crescer, inovar e gerar impacto real.Aqui, acreditamos na força do time, cresc",Sudeste,São Paulo
Data,Júnior,Engenheiro(a) de Dados Júnior (Data Engineer),Bomzai,programathor,"São Luís, Maranhão",Presencial,,https://programathor.com.br/jobs/33677-engenheiro-a-de-dados-junior-data-engineer,"AWS, Azure, Git, Python, SQL",16.0,"data engineer(t), dados(t), sql",Júnior,33677,"Tecnologias: AWS S3, Azure, DevOps, Git, Python, SQL. Contrato: CLT. Empresa: Startup. Faixa salarial: Até R$8.000.",Não informado,Não informado
Data,Estágio,Estagiario - Suporte à Business Intelligence,FiberHome Brasil,linkedin,"São Paulo, SP",Presencial,2026-07-27,https://br.linkedin.com/jobs/view/estagiario-suporte-%C3%A0-business-intelligence-at-fiberhome-brasil-4442899599,BI,12.0,business intelligence(t),trainee tecnologia,4442899599,,Sudeste,São Paulo
Data,Estágio,Estágio TI / Sistemas (Palhoça - SC),Strattner,gupy,"Palhoça, Santa Catarina",Presencial,2026-05-20,https://strattner.gupy.io/job/eyJqb2JJZCI6MTEyODg5NjAsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Criptografia, Excel, LGPD, Metodologias Ágeis, Power BI, SQL",3.0,"power bi, dados, sql",estagio ti,11288960,"Somos a Strattner.Desenvolvemos a saúde no Brasil, oferecendo inovações que importam, tanto para os nossos clientes, quanto para a sociedade.Quem somos nós?A Strattner é uma empresa familiar e brasileira que atua no mercado médico hospitalar desde 1950. Vamos além da tradição. Somos transformação, conhecimento, compartilhamento e dedicação.Somos mais de 500 colaboradores preparados para levar qualidade e agilidade no atendimento de todos nossos clientes. E há 70 anos seguimos obstinados em viver",Sul,Florianópolis
Data,Estágio,"Estágio em Administração, Ciências da Computação, Ciência de Dados, T.I e áreas afins",IEL Empregos,linkedin,"São Paulo, SP",Presencial,2026-07-08,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-administra%C3%A7%C3%A3o-ci%C3%AAncias-da-computa%C3%A7%C3%A3o-ci%C3%AAncia-de-dados-t-i-e-%C3%A1reas-afins-at-iel-empregos-4438505383,,3.0,dados(t),estagio ti,4438505383,,Sudeste,São Paulo
Data,Estágio,Estágio em Data & Analytics (Sistemas),Red Bull,linkedin,São Paulo e Região,Presencial,2026-08-02,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-data-analytics-sistemas-at-red-bull-4431137783,,3.0,analytics(t),estagio desenvolvimento,4431137783,,Sudeste,São Paulo
Data,Estágio,Estágio em Desenvolvimento de Software e Dados,ABRH Estágio,linkedin,"Montenegro, RS",Presencial,2026-07-13,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-desenvolvimento-de-software-e-dados-at-abrh-est%C3%A1gio-4439442403,,3.0,dados(t),estagio desenvolvimento,4439442403,,Sul,Estado/RS
Data,Estágio,Estágio em RH - Foco em Tecnologia da Informação e Dados,AUMOVIO,linkedin,"Guarulhos, SP",Presencial,2026-02-06,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-rh-foco-em-tecnologia-da-informa%C3%A7%C3%A3o-e-dados-at-aumovio-4366609271,,3.0,dados(t),estagio ti,4366609271,,Sudeste,São Paulo
Data,Trainee,Trainee TI (estatística/Ciências Atuariais),TO Brasil Consultoria em Tecnologia da Informação,vagas,100% Home Office,Remoto,2026-08-03,https://www.vagas.com.br/vagas/v2828395/trainee-ti-estatistica-ciencias-atuariais,"Estatística, Python, SQL",5.0,"estatistica(t), dados, sql",programador junior,2828395,"Descrição: Requisitos Obrigatórios: Formação SOMENTE em Estatística ou Ciências Atuariais em curso (último ano de formação) e/ou formado (até 01 ano de formado);Conhecimento básico de estatística descritiva, probabilidade e inferência estatística.Familiaridade com ferramentas de análise de dados, como SAS, R ou Python.Experiência em bancos de dados e SQL.Boa capacidade analítica e de interpreta...",Remoto Nacional,Remoto
DevOps,Júnior,Analista Desenvolvedor RPA JR,Minsait an Indra Company,gupy,Brasil,Remoto,2026-06-30,https://minsait.gupy.io/job/eyJqb2JJZCI6MTE1NjA3MzgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,".NET, API REST, C#, CI/CD, Design Patterns, Git, Inteligência Artificial, LLM, Metodologias Ágeis, Oracle, POO, Python, RPA, SOLID, SQL, SQL Server, Scrum, Selenium, Shell/Bash",7.0,"observabilidade, monitoramento, devops, ci cd",desenvolvedor jr,11560738,"Transforme o futuro com a MinsaitNa Minsait, acreditamos na tecnologia como força para transformar realidades e gerar impacto positivo. Desenvolvemos soluções que conectam inovação, eficiência e progresso em setores essenciais como administração pública, telecomunicações & mídia, energia & utilities, indústria & consumo, saúde e finanças.Aqui, você encontra um ambiente que valoriza a autonomia, a colaboração e o crescimento contínuo, com projetos desafiadores e oportunidades reais de desenvolvim",Remoto Nacional,Remoto
DevOps,Júnior,"Analista DevOps | Júnior, Pleno ou Sênior",Korp ERP,gupy,Brasil,Remoto,2026-07-28,https://korp.gupy.io/job/eyJqb2JJZCI6MTE4NDg5MzUsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ERP, Inteligência Artificial",26.0,"infraestrutura cloud, observabilidade, infraestrutura, monitoramento, kubernetes, ansible, jenkins, grafana, devops(t), docker, ci cd, linux",devops junior,11848935,"Venha construir o futuro da tecnologia empresarial com a KorpNa Korp, tecnologia não é apenas suporte para o negócio, ela é o centro da operação.Somos uma empresa brasileira de tecnologia com mais de 20 anos de mercado, referência nacional em soluções de gestão para indústria e distribuição. E agora estamos liderando a próxima transformação do setor: fomos a primeira empresa do Brasil a desenvolver um ERP Autônomo, com Inteligência Artificial como núcleo da operação.Acreditamos que o futuro da g",Remoto Nacional,Remoto
DevOps,Júnior,Analista Infraestrutura TI Jr - São Paulo / SP,InterCement Brasil S.A,vagas,São Paulo / SP A empresa aceita candidaturas de qualquer cidade do Brasil,Presencial,2026-07-24,https://www.vagas.com.br/vagas/v2827356/analista-infraestrutura-ti-jr-sao-paulo-sp,Redes/TCP-IP,3.0,infraestrutura(t),trainee tecnologia,2827356,"Descrição: Estamos em busca de um(a) Analista Infraestrutura TI Jr para se juntar a nossa equipe na unidade de São Paulo / SP! Se você se identifica com a vaga e atende os requisitos, essa pode ser a oportunidade perfeita para você! Confira abaixo as responsabilidades do cargo:Apoiar a operação de redes corporativas LAN, WAN, Wi-Fi e Internet das unidades, garantindo continuidade e disponibili...",Sudeste,São Paulo
DevOps,Júnior,Desenvolvedor(a) Júnior - Infraestrutura Digital | Salvador(Ba),Chezzi Advogados,linkedin,"Salvador, BA",Presencial,2026-07-18,https://br.linkedin.com/jobs/view/desenvolvedor-a-j%C3%BAnior-infraestrutura-digital-salvador-ba-at-chezzi-advogados-4442197769,,3.0,infraestrutura(t),desenvolvedor junior,4442197769,,Nordeste,Salvador
